# Age (1.0e+03yr)	Probability
8.3	0.05225257700238383
8.305	0.05322295454963231
8.31	0.05422797055620676
8.315	0.05513310950046157
8.32	0.056021680988474015
8.325	0.056871202293086606
8.33	0.05784467069401372
8.335	0.05877888712701454
8.34	0.059771208406882194
8.345	0.060811248227673476
8.35	0.061852009586434914
8.355	0.0628242634942948
8.36	0.063939787974107
8.365	0.06492653606143194
8.37	0.0661141321227631
8.375	0.06734144868962662
8.38	0.06865477278538332
8.385	0.06993089904654237
8.39	0.0712753247885395
8.395	0.07246155855726538
8.4	0.07363126840747657
8.405	0.07475191541679276
8.41	0.07576007898586967
8.415	0.07681385756565846
8.42	0.07800808427981962
8.425	0.07936254608921152
8.43	0.08085635978825559
8.435	0.08228776625345019
8.44	0.0838962296691407
8.445	0.08546188751475883
8.45	0.08697115517598354
8.455	0.08831099067587769
8.46	0.08963694594617633
8.465	0.09084311510988707
8.47	0.09207233106942425
8.475	0.09356285541803669
8.48	0.09518970443424257
8.485	0.0969355075701285
8.49	0.09877309098820046
8.495	0.1007266068072838
8.5	0.10268048089272654
8.505	0.10442143096603138
8.51	0.1060600371010547
8.515	0.10769521839401297
8.52	0.1093810127521753
8.525	0.1112387514189333
8.53	0.113299170106631
8.535	0.1155826111617914
8.54	0.1178160081531878
8.545	0.12005035768146695
8.55	0.1222408085378726
8.555	0.12425096452603845
8.56	0.1261422547100141
8.565	0.1279079208293387
8.57	0.1296546549310059
8.575	0.13161674298104534
8.58	0.13360722377194645
8.585	0.13545467551015342
8.59	0.1370525518077149
8.595	0.13864337572135757
8.6	0.139835158356902
8.605	0.14105763891210854
8.61	0.1423476579451982
8.615	0.14367680171255526
8.62	0.14533950103444332
8.625	0.14729622728984118
8.63	0.14965720221322257
8.635	0.1521405281195879
8.64	0.15447953172713688
8.645	0.15684530495641713
8.65	0.15936381819674866
8.655	0.16170861779840223
8.66	0.16392183506013613
8.665	0.16634929122263878
8.67	0.16884396478453267
8.675	0.17141113879676018
8.68	0.1740678735619349
8.685	0.1766325777350611
8.69	0.17918929636137895
8.695	0.18151953868078743
8.7	0.1839239347984478
8.705	0.18629964202876487
8.71	0.18849198734450295
8.715	0.19087601095883053
8.72	0.19336869173884863
8.725	0.19595397609258783
8.73	0.1985118852238525
8.735	0.20091720935164398
8.74	0.20308529550898272
8.745	0.20513236975111412
8.75	0.20691951306136688
8.755	0.20861149421727399
8.76	0.21042620620464456
8.765	0.21229418144087983
8.77	0.2145456557685806
8.775	0.21730472135682496
8.78	0.22021097069717582
8.785	0.22354410383204032
8.79	0.22703774306295504
8.795	0.23067892534827095
8.8	0.23425485429837448
8.805	0.2377032802552432
8.81	0.24069842064324526
8.815	0.2434090758235181
8.82	0.24568406296097584
8.825	0.24774814715331256
8.83	0.24978063708259854
8.835	0.25183552731463754
8.84	0.25412828389649433
8.845	0.25707506543154157
8.85	0.26055090985188945
8.855	0.26426494338748174
8.86	0.26827722870065435
8.865	0.2720637902695207
8.87	0.27547400790356935
8.875	0.2783583074662032
8.88	0.28079324147817514
8.885	0.2829722269450308
8.89	0.28497916361813036
8.895	0.28731749705464504
8.9	0.29004457015399826
8.905	0.2933372720940797
8.91	0.29672916820365935
8.915	0.3003980715774085
8.92	0.3041081840469363
8.925	0.30735672538286835
8.93	0.310544289125908
8.935	0.31334925612670705
8.94	0.31601785146239036
8.945	0.318765689370998
8.95	0.32144654890812324
8.955	0.3241241201819201
8.96	0.3267498429785228
8.965	0.32945940551359293
8.97	0.33211225894677643
8.975	0.33499047427152157
8.98	0.3377890811691865
8.985	0.34096398922385945
8.99	0.3445267920258368
8.995	0.3481462278884476
9.0	0.35203520153478113
9.005	0.35588531527517486
9.01	0.3595214398017144
9.015	0.3629812865929079
9.02	0.36603670098135005
9.025	0.3686847392621766
9.03	0.37115155229495017
9.035	0.37369939348773035
9.04	0.3765269810995197
9.045	0.37980794739714296
9.05	0.38341584608296553
9.055	0.38759792528238196
9.06	0.39190048561131086
9.065	0.3963138551950859
9.07	0.40029532939683754
9.075	0.40378405104926485
9.08	0.40690537919786723
9.085	0.40947476951328526
9.09	0.41186738690117075
9.095	0.4142692102022704
9.1	0.4167389376909911
9.105	0.4192631602169843
9.11	0.42224676496988406
9.115	0.42537063438929673
9.12	0.4285806575669939
9.125	0.43211628032504124
9.13	0.43548981244749646
9.135	0.4389387250950751
9.14	0.44212171546137197
9.145	0.4451896047923661
9.15	0.4482918961335061
9.155	0.45117185573714375
9.16	0.454134505353429
9.165	0.4572911899720755
9.17	0.4608238540451757
9.175	0.46485263750448924
9.18	0.46925142026196526
9.185	0.47371794773596626
9.19	0.4781768773828839
9.195	0.48204090390405513
9.2	0.4852099489022795
9.205	0.48742611752967424
9.21	0.4888401160626512
9.215	0.48966692143477275
9.22	0.4906768200395901
9.225	0.4923101289809133
9.23	0.4944073981949309
9.235	0.4974800417501706
9.24	0.5008802012147242
9.245	0.5050028721342977
9.25	0.5093712395466009
9.255	0.5131761541203387
9.26	0.5168862427762396
9.265	0.5204006163490085
9.27	0.5238373201408053
9.275	0.5271159613779983
9.28	0.5306869472443081
9.285	0.5336517977651102
9.29	0.5364700425330148
9.295	0.5392345335397748
9.3	0.5416947669322043
9.305	0.5442116880691644
9.31	0.5461290060046241
9.315	0.5480214444246134
9.32	0.5501249133445282
9.325	0.5519877234130537
9.33	0.5537673556335431
9.335	0.5553194932064199
9.34	0.5565746398861438
9.345	0.5574448993089952
9.35	0.5585262033720746
9.355	0.5598032641412237
9.36	0.5612067831638317
9.365	0.5628136692578922
9.37	0.5651725029070872
9.375	0.5679846332490245
9.38	0.5710405240019583
9.385	0.5738971229632979
9.39	0.5771107160140907
9.395	0.5800976310690049
9.4	0.5828264969279
9.405	0.5857946194981442
9.41	0.5889222115761752
9.415	0.5919903755820832
9.42	0.5948372948402371
9.425	0.5976458951990637
9.43	0.5999983857815777
9.435	0.6020906193963698
9.44	0.6040723834109222
9.445	0.6054463978922251
9.45	0.6068851950963603
9.455	0.6078771696417881
9.46	0.6090953062048197
9.465	0.6099279449609024
9.47	0.6103044264262457
9.475	0.6106442764318869
9.48	0.6115203084301566
9.485	0.6128957331614087
9.49	0.6153255976342242
9.495	0.6187899606885656
9.5	0.6229979355460558
9.505	0.6272755368014522
9.51	0.6310415430707048
9.515	0.6338043134994514
9.52	0.6347184086435396
9.525	0.6344475785372591
9.53	0.6333618805614077
9.535	0.6319607784519036
9.54	0.6308926554347664
9.545	0.6309223837455253
9.55	0.6320003904557273
9.555	0.6338291783641865
9.56	0.6358865651160883
9.565	0.6380819230599842
9.57	0.6401483484508179
9.575	0.641703068890806
9.58	0.642780258788952
9.585	0.6438510160684945
9.59	0.6447034819383001
9.595	0.6457860966821781
9.6	0.6470172196424097
9.605	0.6486228248755139
9.61	0.6500380699444882
9.615	0.6513815352203907
9.62	0.6525263775325859
9.625	0.6537543449598354
9.63	0.6536281207997191
9.635	0.6532831053166327
9.64	0.652609238858521
9.645	0.6520183476140734
9.65	0.6515336432681768
9.655	0.6517766608319355
9.66	0.6529752920991206
9.665	0.654892051829707
9.67	0.6574261368818454
9.675	0.6598925292487645
9.68	0.6620723111235969
9.685	0.663396422302554
9.69	0.6635775097537792
9.695	0.6639637770289184
9.7	0.6634217568382339
9.705	0.6625592910532024
9.71	0.6616493130241823
9.715	0.6613895190703938
9.72	0.6610664787596823
9.725	0.6608143863507082
9.73	0.6605099936981526
9.735	0.6599591802620575
9.74	0.6593623330226316
9.745	0.6584201442683941
9.75	0.6572569575016669
9.755	0.6559646081133318
9.76	0.6542868989195622
9.765	0.6530037654413852
9.77	0.651571529299833
9.775	0.6503554138641822
9.78	0.649074709917578
9.785	0.647733640346634
9.79	0.6462116108904024
9.795	0.6444758416229086
9.8	0.6424019256525306
9.805	0.640156256562063
9.81	0.6375593314545949
9.815	0.6352841341859463
9.82	0.6334648109711146
9.825	0.6323129394392937
9.83	0.63161345414868
9.835	0.6319440868089866
9.84	0.6320973914000912
9.845	0.632375813466349
9.85	0.6322517078232517
9.855	0.6314797180381044
9.86	0.6301631611313678
9.865	0.6288287496353514
9.87	0.6269999200326335
9.875	0.6259876839946786
9.88	0.6249825307065122
9.885	0.6245215671962431
9.89	0.6240120683533347
9.895	0.6235030511038954
9.9	0.6223705729074434
9.905	0.6207790049844712
9.91	0.6186828899863689
9.915	0.6164515849322211
9.92	0.6141009300503907
9.925	0.6118709500885716
9.93	0.6098900838873675
9.935	0.6083696876884607
9.94	0.6062605538476006
9.945	0.6044469009932166
9.95	0.6022693567441698
9.955	0.5998810345651195
9.96	0.5972444792024189
9.965	0.5945437181462554
9.97	0.5918173383793093
9.975	0.5889213756040975
9.98	0.5860951905027245
9.985	0.5832599379399483
9.99	0.5799027141832378
9.995	0.5762157952566885
10.0	0.5724056141650767
10.005	0.5691772503061819
10.01	0.5664327826244847
10.015	0.5638262628505463
10.02	0.5619862937103848
10.025	0.5604542101139761
10.03	0.5592512329653053
10.035	0.5578824325652434
10.04	0.5560309374011153
10.045	0.5536173700203291
10.05	0.5508308348939248
10.055	0.548010172066418
10.06	0.5451705207107932
10.065	0.5428251939765815
10.07	0.5406832052485485
10.075	0.5388717079508021
10.08	0.5380511508284875
10.085	0.536891033831415
10.09	0.5354299422736876
10.095	0.5333187667796431
10.1	0.5307143565688353
10.105	0.5272789336999917
10.11	0.5230249512809372
10.115	0.5183841422460719
10.12	0.513810038990515
10.125	0.5096910736927682
10.13	0.5061767580484873
10.135	0.503372123688189
10.14	0.5011935694094579
10.145	0.49882469426738096
10.15	0.4965986410573182
10.155	0.4937448582039953
10.16	0.49011573518407286
10.165	0.485884253662249
10.17	0.481356567523757
10.175	0.47687166188117636
10.18	0.47261349111618306
10.185	0.46891139936418674
10.19	0.46588928006496616
10.195	0.4632632276441462
10.2	0.46133409395181996
10.205	0.4592576528436285
10.21	0.45708285472276444
10.215	0.4546760055523487
10.22	0.4520230714563591
10.225	0.448993367493718
10.23	0.4453444773546762
10.235	0.441267034030483
10.24	0.4371426058267042
10.245	0.43259579372322926
10.25	0.42830458197161864
10.255	0.42440119840297635
10.26	0.420724534835029
10.265	0.4173639508056188
10.27	0.4146845217411492
10.275	0.41229937897825064
10.28	0.4096305741414054
10.285	0.4067999185326978
10.29	0.4034100561855677
10.295	0.3998512574020693
10.3	0.3960679222537815
10.305	0.3920206807238901
10.31	0.38841620803701354
10.315	0.38486946808428657
10.32	0.3819491411614025
10.325	0.37931866988688473
10.33	0.3763773255270568
10.335	0.3732358823816227
10.34	0.3696048319073741
10.345	0.3656458051823513
10.35	0.3612903287581424
10.355	0.3568718986990307
10.36	0.3524799860663588
10.365	0.3485757949450957
10.37	0.3450470152621113
10.375	0.34176203635415203
10.38	0.33880513769863785
10.385	0.33574257734613394
10.39	0.3329668126462632
10.395	0.3305837576006858
10.4	0.32806107354082364
10.405	0.3259458147251056
10.41	0.32396494625161437
10.415	0.3221266209823793
10.42	0.3199588345711247
10.425	0.317523152572849
10.43	0.3145127571073894
10.435	0.3109953430771581
10.44	0.3071509800161242
10.445	0.30294718493473966
10.45	0.2988832760150916
10.455	0.2950655737777931
10.46	0.29114278739469013
10.465	0.28751490715666206
10.47	0.28415370797897027
10.475	0.2807841047646265
10.48	0.27734839681540124
10.485	0.2737813916523522
10.49	0.2701512482775586
10.495	0.2668410895195503
10.5	0.2637344459682062
10.505	0.2606682497210935
10.51	0.257913960757916
10.515	0.25541918388984897
10.52	0.25303071785957904
10.525	0.25072942211866944
10.53	0.2483302609155539
10.535	0.24529502488441043
10.54	0.24215827577015617
10.545	0.23863761614644052
10.55	0.23520247527041133
10.555	0.23156562980549023
10.56	0.2278927539986606
10.565	0.2243476801429527
10.57	0.2211771588399152
10.575	0.21791990543846315
10.58	0.21498280234960043
10.585	0.21218259528157613
10.59	0.20969573261700467
10.595	0.207303624102742
10.6	0.20513459604315992
10.605	0.20311173844542105
10.61	0.20084918968363716
10.615	0.19820558994976337
10.62	0.1953472402462517
10.625	0.1922274752154221
10.63	0.1891135859368684
10.635	0.18598575402724915
10.64	0.18321577063265915
10.645	0.1804548630442878
10.65	0.1780820060541982
10.655	0.17558572588050586
10.66	0.1731243617257361
10.665	0.17048212258599885
10.67	0.16769537347248129
10.675	0.1649761490206263
10.68	0.16242576161913136
10.685	0.16005955971609176
10.69	0.1579333363238842
10.695	0.15591139694869197
10.7	0.15401234661362828
10.705	0.15214020443726872
10.71	0.15025493263528064
10.715	0.1481579007244957
10.72	0.14616177668063374
10.725	0.14410740870808336
10.73	0.14206214439107653
10.735	0.13998794384441826
10.74	0.13791630117374973
10.745	0.13571730310495497
10.75	0.1335261472495627
10.755	0.13128312808328427
10.76	0.12909770439826565
10.765	0.12691415459134925
10.77	0.12489103676140585
10.775	0.12307204654005692
10.78	0.12161325278239676
10.785	0.12034097992096572
10.79	0.11917443354748145
10.795	0.11795690728237987
10.8	0.11669886140281424
10.805	0.11520027898422112
10.81	0.1133521305879116
10.815	0.11130569384550812
10.82	0.10909284812800672
10.825	0.10677885085182098
10.83	0.10446576121861326
10.835	0.10219624698386903
10.84	0.1000351662672827
10.845	0.09789216007399995
10.85	0.09576965594582691
10.855	0.09372753249712334
10.86	0.09183858433126464
10.865	0.08997971388342144
10.87	0.08827891634116475
10.875	0.08685815026827008
10.88	0.0854872669365725
10.885	0.08428193109230085
10.89	0.08322650197266197
10.895	0.08227877526488371
10.9	0.08129227596977806
10.905	0.08036717912939206
10.91	0.0793425936050574
10.915	0.07820646293385053
10.92	0.07686534695169876
10.925	0.07528071071078776
10.93	0.07346883576082948
10.935	0.07161467751239037
10.94	0.06954625133212551
10.945	0.0676577504909845
10.95	0.06594104014548618
10.955	0.06440001386793093
10.96	0.06319929126180313
10.965	0.06221114296829105
10.97	0.06134381929710633
10.975	0.06067443783925009
10.98	0.059986343945008326
10.985	0.05926670926712765
10.99	0.05848917942279046
10.995	0.05756849084648484
11.0	0.05657458542456991
11.005	0.05564793189266247
11.01	0.054548784159244655
11.015	0.05341866722900215
11.02	0.05231969994927494
11.025	0.05114532437245577
11.03	0.04996281034813161
11.035	0.048724634678339616
11.04	0.04746001949891334
11.045	0.04620516176348269
11.05	0.04503402723682542
11.055	0.04394922001141255
11.06	0.04303063828778103
11.065	0.04219143077270985
11.07	0.04145474376688251
11.075	0.04085526409885697
11.08	0.04027341454618092
11.085	0.0396816782159349
11.09	0.039014397279416094
11.095	0.03828826989288821
11.1	0.037422197085199296
11.105	0.036483125396702856
11.11	0.035461912357508465
11.115	0.03443271298059138
11.12	0.033452913811692894
11.125	0.03252653309814798
11.13	0.03171593551869489
11.135	0.03103259979998707
11.14	0.030496939570078267
11.145	0.02999916643955452
11.15	0.029574364817176332
11.155	0.02915502244882559
11.16	0.0286625227803477
11.165	0.028149222646540687
11.17	0.027533232168121667
11.175	0.026811911987478496
11.18	0.026043010521429228
11.185	0.025283015933343377
11.19	0.024533137211478404
11.195	0.02376055700982479
11.2	0.02311753917709057
11.205	0.02252658187658441
11.21	0.02202676450377577
11.215	0.02156405725953137
11.22	0.021210574338214584
11.225	0.020947269723713986
11.23	0.020679283872505554
11.235	0.020409479513050513
11.24	0.020133367708560872
11.245	0.0197127047263774
11.25	0.0192257163692557
11.255	0.01867733485565325
11.26	0.018113962698335203
11.265	0.01747180319015703
11.27	0.016890666978661054
11.275	0.016446458964204016
11.28	0.016078518657989233
11.285	0.01575126139763274
11.29	0.015478931961249394
11.295	0.015274658178756997
11.3	0.015056477863507112
11.305	0.014828645993643768
11.31	0.014601265175375569
11.315	0.01430568437207871
11.32	0.013932766592640403
11.325	0.013517195421872743
11.33	0.013093746339122152
11.335	0.012637749865301574
11.34	0.012139919922516756
11.345	0.011699713691198755
11.35	0.011322956756605995
11.355	0.010961284340311985
11.36	0.010698970486424623
11.365	0.01044550234300668
11.37	0.01019282056177954
11.375	0.009962340840800658
11.38	0.009742094436996565
11.385	0.00951573048929292
11.39	0.009269679275315367
11.395	0.009012714100641951
11.4	0.008747587028047064
11.405	0.008475770117783435
11.41	0.008224682653857677
11.415	0.007988644021734225
11.42	0.0077699676392980485
11.425	0.00756086647073331
11.43	0.007429278878175016
11.435	0.007313252306124614
11.44	0.007190387302190446
11.445	0.007038654541537388
11.45	0.006845230559855978
11.455	0.006615903954254562
11.46	0.006347398856593141
11.465	0.006070566738511543
11.47	0.005813763208726467
11.475	0.005594674713540084
11.48	0.0054396758806209275
11.485	0.005355934082958957
11.49	0.005290438863077472
11.495	0.00522578923122145
11.5	0.005147647574742836
11.505	0.0050373794552914675
11.51	0.004913356721485418
11.515	0.004757651186631665
11.52	0.004596842982466866
11.525	0.0044661785566455624
11.53	0.004386757556849093
11.535	0.004337064367966165
11.54	0.0043200264662897865
11.545	0.004310349562730908
11.55	0.0043103440621472065
11.555	0.004285555810599189
11.56	0.004242079033230889
11.565	0.004153667796349725
11.57	0.004029873363807954
11.575	0.0038796767490222287
11.58	0.0037420999652135584
11.585	0.003591617639757244
11.59	0.003468978059864595
11.595	0.0033454776884402223
11.6	0.003244454208174632
11.605	0.003136637355539862
11.61	0.0030243668225782396
11.615	0.0028842034168666277
11.62	0.002733399536447567
11.625	0.0025706493033983823
11.63	0.0024237977648562023
11.635	0.0022906220170242145
11.64	0.002183337018964364
11.645	0.002111779018217861
11.65	0.002076784367938458
11.655	0.0020479942803680513
11.66	0.0020260905144804772
11.665	0.002002961854057252
11.67	0.0019723739115969016
11.675	0.0019274748786835142
11.68	0.0018718076740392715
11.685	0.001805067070201736
11.69	0.0017228041156763896
11.695	0.0016493275548544522
11.7	0.001582880634029545
11.705	0.0015263222450496786
11.71	0.001482480315746828
11.715	0.0014601487379645782
11.72	0.0014567439593567895
11.725	0.0014688096130987577
11.73	0.0014778758739871722
11.735	0.0014846176021245298
11.74	0.0014745027186737407
11.745	0.0014396171596532763
11.75	0.0013847678854920344
11.755	0.0013206763753581612
11.76	0.0012379516095910083
11.765	0.001148646618270072
11.77	0.0010610526908155615
11.775	0.0009810590818950258
11.78	0.0009157848107410246
11.785	0.0008639266194658134
11.79	0.0008336008079717537
11.795	0.0008133152885003096
11.8	0.0007955139628901921
11.805	0.000796236381282732
11.81	0.000790160863399212
11.815	0.0007796293545499166
11.82	0.0007669740141513662
11.825	0.0007451853417345018
11.83	0.0007272553707783203
11.835	0.0007127900457086026
11.84	0.0007004874984530923
11.845	0.0006862703173095664
11.85	0.0006750718092828243
11.855	0.0006562351149993406
11.86	0.0006313335504601861
11.865	0.0006034189856242466
11.87	0.0005749200254708521
11.875	0.0005445686568432458
11.88	0.0005169040352247697
11.885	0.00048648757300567147
11.89	0.0004677003946614158
11.895	0.0004494797125703546
11.9	0.0004269367706983465
11.905	0.0004084592595307675
11.91	0.0003845875412156701
11.915	0.00036013757829532234
11.92	0.0003329643531189478
11.925	0.0003040399479013485
11.93	0.00026602518593092043
11.935	0.0002171473387436085
11.94	0.00017232833263885797
