# Age (1.0e+03yr)	Probability
6.005	0.007943044781347532
6.01	0.008105847320250204
6.015	0.008280938875511408
6.02	0.008474574741554665
6.025	0.008631384234130407
6.03	0.008805791285824819
6.035	0.008994101929655465
6.04	0.00913085942933789
6.045	0.009307345798075425
6.05	0.009474188814952829
6.055	0.009647307225133428
6.06	0.009848498551756813
6.065	0.010081814759117512
6.07	0.010380064427769573
6.075	0.010723414996570065
6.08	0.01113128274017458
6.085	0.011540460726202913
6.09	0.012024211187557624
6.095	0.012422817727401078
6.1	0.012748860338394574
6.105	0.013081068321640722
6.11	0.01335818671210746
6.115	0.013639864683125193
6.12	0.01391027819444711
6.125	0.014201738839558562
6.13	0.01454498646433952
6.135	0.01495279847879655
6.14	0.015381795613831609
6.145	0.015787416599553565
6.15	0.016156741904036234
6.155	0.016472087940859984
6.16	0.016799870081186448
6.165	0.01711481468857702
6.17	0.017402981973758426
6.175	0.01769397628959595
6.18	0.01799546751983903
6.185	0.01833630131061434
6.19	0.018708908750139128
6.195	0.018995024806209806
6.2	0.019243959656658493
6.205	0.01945048725617288
6.21	0.019673398317991166
6.215	0.019933877106132553
6.22	0.020210401719447102
6.225	0.02060163603920266
6.23	0.02104886800339219
6.235	0.021598730235731937
6.24	0.022247327755610825
6.245	0.022905490765759002
6.25	0.02353472970581778
6.255	0.02417772068877789
6.26	0.02483794324720254
6.265	0.025397808354885774
6.27	0.025990251946596436
6.275	0.026505961281105345
6.28	0.02702965031751125
6.285	0.0274569377446126
6.29	0.027854071741944986
6.295	0.028258970810833398
6.3	0.02866658041918882
6.305	0.029105378835697013
6.31	0.02959879780308404
6.315	0.030146161078571456
6.32	0.03072007500248154
6.325	0.03133996887547677
6.33	0.032051225660022435
6.335	0.03275285564074443
6.34	0.03350209086897321
6.345	0.034272955628487055
6.35	0.035157596034480744
6.355	0.0360425460825808
6.36	0.03690943830171216
6.365	0.03772085014174872
6.37	0.038519102755236914
6.375	0.03916326024464693
6.38	0.0397901255458548
6.385	0.040418993413593014
6.39	0.04105627497174653
6.395	0.04169597251848919
6.4	0.04245078574005345
6.405	0.04323309222999043
6.41	0.04406236436199012
6.415	0.044892290361469606
6.42	0.045767191500361855
6.425	0.04662162123297633
6.43	0.0475105344706945
6.435	0.04837101540733803
6.44	0.04934123377896441
6.445	0.05029130947025834
6.45	0.05122815149033345
6.455	0.052173736152887375
6.46	0.05308671185144335
6.465	0.05390746441734241
6.47	0.054791537712881686
6.475	0.055600967696831156
6.48	0.05640675003107642
6.485	0.05727380604538798
6.49	0.0582068861179196
6.495	0.05921608417912139
6.5	0.06035887273779231
6.505	0.061530883870780144
6.51	0.0627358454807617
6.515	0.06399011391756598
6.52	0.06520377173430209
6.525	0.06635576648480579
6.53	0.06746129222018854
6.535	0.06858013291461389
6.54	0.06967549452281348
6.545	0.07084645403141045
6.55	0.07189328615782838
6.555	0.07301037215164184
6.56	0.07403850291421411
6.565	0.07495362862729726
6.57	0.07581244867642252
6.575	0.07677152414705814
6.58	0.07787727340858848
6.585	0.07917868610467542
6.59	0.08079683321101647
6.595	0.08266231150637915
6.6	0.08464489953123935
6.605	0.08678639464409449
6.61	0.08876921848097041
6.615	0.09062636414586275
6.62	0.09233406456864494
6.625	0.09379411476590017
6.63	0.09529453058116807
6.635	0.09673882753176759
6.64	0.09804253550417588
6.645	0.09937501933556957
6.65	0.10079294721040755
6.655	0.10219075584520075
6.66	0.1035854670498713
6.665	0.10484925766434058
6.67	0.10605860612559333
6.675	0.10736058227313823
6.68	0.10881123149915387
6.685	0.11015442069476901
6.69	0.11172894098627494
6.695	0.11334629581683962
6.7	0.11516177792360253
6.705	0.11727065596763721
6.71	0.1195654348862445
6.715	0.12181376437410363
6.72	0.12417385145087259
6.725	0.1264214121531869
6.73	0.1286747145659654
6.735	0.13066051386919728
6.74	0.13238908105038233
6.745	0.1337510440119609
6.75	0.1351779311100546
6.755	0.13649455088794346
6.76	0.13790955316622958
6.765	0.13941559224089997
6.77	0.1408947326266365
6.775	0.142465166087538
6.78	0.1443618536867271
6.785	0.14626344895204185
6.79	0.14830937673519182
6.795	0.15035500710546265
6.8	0.1525094499528738
6.805	0.1546299299594946
6.81	0.1570543005317552
6.815	0.1593639866394426
6.82	0.16172360708671724
6.825	0.164082373277212
6.83	0.1666618561722471
6.835	0.1693195435925798
6.84	0.17193265710564593
6.845	0.17432554917929988
6.85	0.17662023338683014
6.855	0.17887129576038044
6.86	0.18109925576852992
6.865	0.18324406833685547
6.87	0.18563776888725728
6.875	0.18808894998045678
6.88	0.19087034799693875
6.885	0.19386390911092197
6.89	0.19688688589641803
6.895	0.199830484896058
6.9	0.202850501914256
6.905	0.20576138801871777
6.91	0.20843721504493198
6.915	0.21100748183765894
6.92	0.21343351396749083
6.925	0.2157876781374451
6.93	0.21817493213402564
6.935	0.22050419217467465
6.94	0.22298698577760134
6.945	0.22557970419938206
6.95	0.22840066754942054
6.955	0.2312061086485993
6.96	0.23418753968350636
6.965	0.23718749692206553
6.97	0.24020927501428196
6.975	0.24317806228772454
6.98	0.24601098805247604
6.985	0.24874512592459158
6.99	0.25141043333767404
6.995	0.2541129896734775
7.0	0.25647975922931676
7.005	0.25859094645245945
7.01	0.26067902089122613
7.015	0.2625909820959927
7.02	0.264792992151871
7.025	0.26690563794417804
7.03	0.26930396785043864
7.035	0.27193751767810287
7.04	0.27504182297206586
7.045	0.278474460391172
7.05	0.281818737425805
7.055	0.28540540195094366
7.06	0.2889567193915523
7.065	0.2925302552961108
7.07	0.29609765778020625
7.075	0.29926830905433494
7.08	0.3022653607871528
7.085	0.3049171932485603
7.09	0.3073683158949962
7.095	0.3098492565943995
7.1	0.31261480252489016
7.105	0.3153784341203835
7.11	0.318518995931212
7.115	0.32185746882943056
7.12	0.32520367254717036
7.125	0.3284836749492083
7.13	0.331660089775678
7.135	0.334408163260993
7.14	0.3373791717083152
7.145	0.34031901137907655
7.15	0.3432306853302896
7.155	0.3464203241770887
7.16	0.34948728310025035
7.165	0.35267598374818343
7.17	0.35588108679510627
7.175	0.3588609050725522
7.18	0.3620501494027322
7.185	0.3651038528499839
7.19	0.3684345583490921
7.195	0.3720672053511817
7.2	0.3758168826751497
7.205	0.37936922120760436
7.21	0.38293451257286104
7.215	0.38670659631946713
7.22	0.39019362718716283
7.225	0.3936408753200254
7.23	0.3969554445947194
7.235	0.4003323832331118
7.24	0.40367475519391616
7.245	0.40698318896169683
7.25	0.4102856213316437
7.255	0.41348091453421154
7.26	0.4168683976639539
7.265	0.42009338849992
7.27	0.42308804148854734
7.275	0.42611558256591925
7.28	0.42901144881675135
7.285	0.43191755957649347
7.29	0.4345944170856196
7.295	0.4373006757020456
7.3	0.4400200630145436
7.305	0.4428868841138318
7.31	0.4459853613630376
7.315	0.44911930756275464
7.32	0.4522563148784413
7.325	0.45496524996956367
7.33	0.45769147789340564
7.335	0.460158057518647
7.34	0.46214554035714317
7.345	0.4639177674218222
7.35	0.465763180783278
7.355	0.4678057780265211
7.36	0.47009797779384704
7.365	0.4729706151967199
7.37	0.4764615728133926
7.375	0.4801703374976912
7.38	0.4840334849557088
7.385	0.4879198859437928
7.39	0.4916035777651005
7.395	0.4949028458893214
7.4	0.49764931321716505
7.405	0.5000271378068801
7.41	0.5020330928434168
7.415	0.5038629264856688
7.42	0.5058192733877817
7.425	0.5076136654648737
7.43	0.5098324777021135
7.435	0.5119547215667188
7.44	0.5143917336260997
7.445	0.5168516736889743
7.45	0.5192306390138647
7.455	0.5219051792440202
7.46	0.5246804181496044
7.465	0.5280241047906632
7.47	0.5317430106963178
7.475	0.535810505315521
7.48	0.539886048438234
7.485	0.5436152233691781
7.49	0.5470253855723216
7.495	0.5500450171167087
7.5	0.552940727562953
7.505	0.5554728531344354
7.51	0.5580312120149622
7.515	0.5606566593260095
7.52	0.5635198966725246
7.525	0.5664486181804944
7.53	0.5689984937288778
7.535	0.5713815370270294
7.54	0.5734325543729323
7.545	0.57516306682838
7.55	0.5773118161833866
7.555	0.5796145907411802
7.56	0.5817989942020239
7.565	0.584770764091013
7.57	0.5873806760101169
7.575	0.5901996115043147
7.58	0.5928350559394252
7.585	0.5949365627765721
7.59	0.5963656069682381
7.595	0.5972975456696287
7.6	0.5978679568375228
7.605	0.5985710732701786
7.61	0.5994211968562861
7.615	0.6003232536310528
7.62	0.6020112641176462
7.625	0.6040764301188546
7.63	0.6066271642392298
7.635	0.6098197389860835
7.64	0.6126470750373703
7.645	0.6151828334940839
7.65	0.6176443289184823
7.655	0.619254781361164
7.66	0.6201167498870586
7.665	0.6207316088569527
7.67	0.6207402532934364
7.675	0.620819190707344
7.68	0.6212018309431404
7.685	0.6218084395533834
7.69	0.623132540365701
7.695	0.6242821097743767
7.7	0.6255936285537584
7.705	0.6263550928068997
7.71	0.6269227917593891
7.715	0.6265926506225449
7.72	0.6263671840246483
7.725	0.6259288156024522
7.73	0.6252708712730554
7.735	0.6258273535907681
7.74	0.6267044011378924
7.745	0.6281596896162688
7.75	0.6300465006580882
7.755	0.6321052194969283
7.76	0.6346969100456502
7.765	0.6369530888929185
7.77	0.638906763812596
7.775	0.640288397767319
7.78	0.641641441743473
7.785	0.6424918734242939
7.79	0.6429011654363123
7.795	0.6428067892085071
7.8	0.6423903914654019
7.805	0.6418428212999713
7.81	0.6411429703469528
7.815	0.6406861734131606
7.82	0.6402380044553019
7.825	0.6394449075889108
7.83	0.6392768350978895
7.835	0.639297480399675
7.84	0.6392687652937978
7.845	0.6389816518167843
7.85	0.6388423367479712
7.855	0.638933251684298
7.86	0.6395165013622545
7.865	0.6400883719758049
7.87	0.6405800380023742
7.875	0.6413193899470278
7.88	0.642085205287986
7.885	0.6426436297670463
7.89	0.6434619256514263
7.895	0.6440964618961342
7.9	0.6447131627346433
7.905	0.6452030093163071
7.91	0.6455639771527352
7.915	0.6449301178200261
7.92	0.64353086964966
7.925	0.6413987319039133
7.93	0.6386916067688881
7.935	0.6360215386734197
7.94	0.6335812061734974
7.945	0.6315578548427327
7.95	0.6305836198834506
7.955	0.6300531160441062
7.96	0.6299200176163491
7.965	0.6295766070976037
7.97	0.6291324544652023
7.975	0.6280908241977201
7.98	0.6272541745082922
7.985	0.6261202918599383
7.99	0.6252714266090095
7.995	0.6248054228243062
8.0	0.6247180861153243
8.005	0.6243523462783152
8.01	0.6240875200704235
8.015	0.6231870600764499
8.02	0.6215094636543947
8.025	0.6189283984535864
8.03	0.6160584423268333
8.035	0.6131147242947544
8.04	0.6102696706358247
8.045	0.6073931117216635
8.05	0.6053737529854704
8.055	0.6034900316460271
8.06	0.602002919360668
8.065	0.6006470932258148
8.07	0.5991287644375881
8.075	0.5974901722469785
8.08	0.5954596035423542
8.085	0.5931108740056292
8.09	0.5906785715600678
8.095	0.5883881697159533
8.1	0.5861203926375181
8.105	0.5844079047719712
8.11	0.5830328556664884
8.115	0.5821853021419328
8.12	0.5818328104908148
8.125	0.5815140998377876
8.13	0.5806810071851345
8.135	0.5793842368367264
8.14	0.5773614713659622
8.145	0.5751939052765945
8.15	0.5726743673617377
8.155	0.5695777013567316
8.16	0.5666589909709988
8.165	0.5641489078481584
8.17	0.5617719022480688
8.175	0.5594490980000365
8.18	0.5570818014018447
8.185	0.554483061344894
8.19	0.5514844222418617
8.195	0.5487491157631965
8.2	0.5455238929995879
8.205	0.5421076288973343
8.21	0.5385788196781836
8.215	0.5353060172520246
8.22	0.532697155095413
8.225	0.5300205017727116
8.23	0.5278126512574953
8.235	0.5261036028867278
8.24	0.5244363089460348
8.245	0.5221999382137161
8.25	0.5200001290224644
8.255	0.5177615831699919
8.26	0.5147761777678896
8.265	0.5118268323380586
8.27	0.5091212768442341
8.275	0.5064768067361646
8.28	0.5037131398651662
8.285	0.5011236022791441
8.29	0.4984607231071132
8.295	0.4958956009922012
8.3	0.4927614394989949
8.305	0.48982807704120285
8.31	0.4869196736541337
8.315	0.4838105371001385
8.32	0.4806548774833806
8.325	0.4782133158334663
8.33	0.4754292792409289
8.335	0.4721815953055508
8.34	0.4688424430571387
8.345	0.4656409341796496
8.35	0.46174872397960565
8.355	0.45794461076846354
8.36	0.4542376077812725
8.365	0.45112502536219
8.37	0.4480353809333467
8.375	0.4456256090525985
8.38	0.44348011337732046
8.385	0.4411182208564212
8.39	0.4385656473524822
8.395	0.436053445164211
8.4	0.43343708947960524
8.405	0.43090353638103795
8.41	0.42846589612953734
8.415	0.42659213854727857
8.42	0.42483205743048685
8.425	0.4229139265440047
8.43	0.4207588537268777
8.435	0.4178494706463276
8.44	0.41425744260001135
8.445	0.41003858010648986
8.45	0.4051690653944841
8.455	0.3993170243930862
8.46	0.3933950787642557
8.465	0.38779502147593287
8.47	0.3825510527026368
8.475	0.3777586019913915
8.48	0.37348165115045334
8.485	0.3702549538182825
8.49	0.3678396955670423
8.495	0.36588180874573895
8.5	0.3640969055112585
8.505	0.36240807232593586
8.51	0.360761108442966
8.515	0.35895470467355767
8.52	0.35704496288833654
8.525	0.35420180238750665
8.53	0.35075428149986126
8.535	0.3476936690396425
8.54	0.34493968929653945
8.545	0.3420092015577312
8.55	0.3387363525682973
8.555	0.3360225099317597
8.56	0.33346328071423076
8.565	0.3309227520695191
8.57	0.3273365629883692
8.575	0.32267294299648275
8.58	0.31734205994654974
8.585	0.31177070796873896
8.59	0.30634741564978085
8.595	0.30080322897973216
8.6	0.2955068461633473
8.605	0.29094356770570945
8.61	0.2872818832558404
8.615	0.2844723094473243
8.62	0.2818854641455102
8.625	0.279684830031729
8.63	0.2776137934224632
8.635	0.2758517569061354
8.64	0.2745179376102869
8.645	0.2727819051948835
8.65	0.2708772101042791
8.655	0.26881910188987923
8.66	0.26653140766674555
8.665	0.26375963798128
8.67	0.26112153563058127
8.675	0.2586605928904576
8.68	0.2565005130138926
8.685	0.2548195603623517
8.69	0.25407271002760407
8.695	0.2537776432320159
8.7	0.2535746196308613
8.705	0.2533612623890196
8.71	0.25304873765303043
8.715	0.2520321857270423
8.72	0.25005456345734267
8.725	0.24745936636065918
8.73	0.2445973297152745
8.735	0.2413395183494007
8.74	0.23808300856652373
8.745	0.2345596105200424
8.75	0.23068578810116994
8.755	0.22617084152285327
8.76	0.2212173154266889
8.765	0.21589153093297267
8.77	0.20989598754893338
8.775	0.20386312835381595
8.78	0.1983191519646148
8.785	0.1938267925459891
8.79	0.19034862296704114
8.795	0.18788091399435286
8.8	0.18644626460943453
8.805	0.18593813843462123
8.81	0.18608047785437076
8.815	0.1864177220032276
8.82	0.1864542043582164
8.825	0.18611069770454006
8.83	0.18542361137306412
8.835	0.18425995467310377
8.84	0.18237249192045088
8.845	0.18043333569735842
8.85	0.17890189846046156
8.855	0.177223794102035
8.86	0.1758346650193236
8.865	0.17471747193021375
8.87	0.17315310514836713
8.875	0.17121825016906342
8.88	0.1687834411112227
8.885	0.16586941172137484
8.89	0.16232323589250205
8.895	0.1582124098666186
8.9	0.1539321250285237
8.905	0.1499673749330386
8.91	0.14569719724273542
8.915	0.14161546827256913
8.92	0.1382711702765366
8.925	0.1352405852767531
8.93	0.13304130074306292
8.935	0.13154098667070843
8.94	0.1306160068942334
8.945	0.13044077083681613
8.95	0.13047962311729508
8.955	0.13052232685054316
8.96	0.13038898845675656
8.965	0.12992041906584925
8.97	0.1291383909049684
8.975	0.12828815642623678
8.98	0.12751270888870378
8.985	0.1267804018010502
8.99	0.12588943319854118
8.995	0.12493375049549565
9.0	0.12402352075460436
9.005	0.12280259090959234
9.01	0.12116240770360004
9.015	0.11943900212766721
9.02	0.11779961023304163
9.025	0.11632072814358958
9.03	0.11521782857794886
9.035	0.1141384886633316
9.04	0.1128692723798797
9.045	0.11127148111480675
9.05	0.10953329221002657
9.055	0.10724165436783199
9.06	0.10452872950014715
9.065	0.1019746013984259
9.07	0.09945502879000041
9.075	0.09729195194997337
9.08	0.09540040131601149
9.085	0.09338971510953048
9.09	0.09134563739739336
9.095	0.08899698346917566
9.1	0.08669717576856822
9.105	0.08461380522378971
9.11	0.08254032947697162
9.115	0.08082880494688002
9.12	0.07980897101869386
9.125	0.0792312749941436
9.13	0.07909897498476741
9.135	0.07922268964790717
9.14	0.0787296023912054
9.145	0.07792560596355819
9.15	0.07699454767946107
9.155	0.07570065025706385
9.16	0.07417716273442207
9.165	0.07260050280326089
9.17	0.0711900163125707
9.175	0.07013631649911709
9.18	0.06965866430368388
9.185	0.06947653639125848
9.19	0.06915990221284106
9.195	0.06880579069322817
9.2	0.06821466745402022
9.205	0.06735142696474777
9.21	0.06567362475819792
9.215	0.06329576409562686
9.22	0.06047076728873596
9.225	0.057634157606938144
9.23	0.05487661205786979
9.235	0.05244626427843196
9.24	0.05078337047071142
9.245	0.04956184057069199
9.25	0.04897695774527068
9.255	0.04901760485233811
9.26	0.04915779773320186
9.265	0.04952302517967936
9.27	0.049637894415571884
9.275	0.04948456768459989
9.28	0.048924480886925255
9.285	0.048042698868625416
9.29	0.046817295042929204
9.295	0.0451335536069867
9.3	0.04328744421014235
9.305	0.04162065128754964
9.31	0.04023738970395173
9.315	0.03932339451688061
9.32	0.03860601627610187
9.325	0.03805510343290603
9.33	0.03754311722167882
9.335	0.03695454926244946
9.34	0.0361867806734918
9.345	0.03521354103019544
9.35	0.034115500582892866
9.355	0.03288683551199675
9.36	0.031997170860780105
9.365	0.03142987485941292
9.37	0.03049915414645998
9.375	0.029846311842177103
9.38	0.029065204230471355
9.385	0.028360430253040216
9.39	0.02773976496805738
9.395	0.027290406564014956
9.4	0.02730178717195911
9.405	0.027204694338927613
9.41	0.02722466064979409
9.415	0.02705578748783734
9.42	0.026671226450769046
9.425	0.02587341276704551
9.43	0.02462336868507326
9.435	0.023377174308685165
9.44	0.0220752285899558
9.445	0.02106585300951621
9.45	0.020495763096832008
9.455	0.020344198837661056
9.46	0.02027892336759416
9.465	0.020140410703990617
9.47	0.020099784718406143
9.475	0.01975088247555984
9.48	0.01901192166203562
9.485	0.017953382213528345
9.49	0.01673831782382196
9.495	0.015355769634162965
9.5	0.014153192791319514
9.505	0.01318623075880605
9.51	0.012500288872195068
9.515	0.011972632526452096
9.52	0.01171602294904683
9.525	0.011731598072044647
9.53	0.011762543743822894
9.535	0.011834619814407827
9.54	0.011895658097580301
9.545	0.012014855670866863
9.55	0.011981705825433547
9.555	0.011890507272451688
9.56	0.01176455085520736
9.565	0.011372745167819033
9.57	0.01081707432976036
9.575	0.01012359985969748
9.58	0.009422042268789047
9.585	0.008639611019191779
9.59	0.008007736833207997
9.595	0.007607540541762078
9.6	0.007360246219249174
9.605	0.0073091963570485535
9.61	0.00731595502478487
9.615	0.007360308032189352
9.62	0.007331072798342629
9.625	0.0073242442531687236
9.63	0.007343519076440714
9.635	0.007301812302037979
9.64	0.007391533106484485
9.645	0.007391916375993725
9.65	0.00759592726421524
9.655	0.007631769849500348
9.66	0.007576739153145613
9.665	0.007306330971911483
9.67	0.006886523400612757
9.675	0.006351893509923199
9.68	0.0057663908339611585
9.685	0.0050810621915849995
9.69	0.004443955965921986
9.695	0.0038801047578056413
9.7	0.0034205624423629486
9.705	0.003020496470808784
9.71	0.0027346205412017437
9.715	0.0023227272042058507
9.72	0.0020139285098246477
9.725	0.0016830244474410458
9.73	0.0013923125036685666
9.735	0.0010607394019359272
9.74	0.0007427417787022281
9.745	0.00045893972228704664
